player,pokemon,turns_active,times_brought_in,kos,pct_dmg_dealt,pct_dmg_taken,pct_dmg_healed,hits_taken,tera,tera_type,team_tera,team_tera_first,lead,faint,team_win
pdt,Great Tusk,4,3,0,91,137,37,4,0,,1,0,0,1,1
pdt,Iron Valiant,1,2,1,86,0,0,0,0,,1,0,0,0,1
pdt,Kingambit,4,2,1,100,100,0,3,0,,1,0,0,1,1
pdt,Tornadus-Therian,4,1,0,69,100,0,2,0,,1,0,0,1,1
pdt,Toxapex,9,7,3,223,232,166,6,0,,1,0,1,0,1
arce9,Dragonite,3,1,0,90,100,0,2,0,,1,0,0,1,0
arce9,Gholdengo,5,2,1,93,46,0,1,1,Fighting,1,0,0,0,0
arce9,Great Tusk,2,1,0,41,100,0,1,0,,1,0,0,1,0
arce9,Hatterene,0,1,0,0,100,0,1,0,,1,0,0,1,0
arce9,Iron Moth,4,1,1,98,100,0,2,0,,1,0,0,1,0
arce9,Samurott-Hisui,2,1,0,55,100,0,2,0,,1,0,1,1,0
Raiza,Baxcalibur,3,1,1,121,100,0,3,0,,1,1,1,1,1
Raiza,Cinderace,3,2,1,94,100,0,3,0,,1,1,0,1,1
Raiza,Enamorus,2,2,1,107,90,0,1,0,,1,1,0,0,1
Raiza,Great Tusk,0,0,0,0,0,0,0,0,,1,1,0,0,1
Raiza,Kingambit,1,1,1,88,0,0,0,0,,1,1,0,0,1
Raiza,Slowking-Galar,3,3,1,88,128,68,5,1,Grass,1,1,0,0,1
Skypenguin,Amoonguss,1,1,1,57,100,0,3,1,Water,1,1,0,1,0
Skypenguin,Cinderace,0,1,0,0,100,0,1,0,,1,1,0,1,0
Skypenguin,Gholdengo,0,1,0,0,100,0,2,0,,1,1,0,1,0
Skypenguin,Great Tusk,0,1,0,0,100,0,1,0,,1,1,0,1,0
Skypenguin,Landorus-Therian,2,4,1,100,100,0,2,0,,1,1,1,1,0
Skypenguin,Meowscarada,2,2,0,7,100,0,2,0,,1,1,0,1,0
Fairy Peak!,Amoonguss,0,1,0,0,7,0,1,0,,1,0,0,0,1
Fairy Peak!,Basculegion-F,4,1,4,309,0,0,0,1,Water,1,0,0,0,1
Fairy Peak!,Greninja,5,2,2,200,100,0,1,0,,1,0,0,1,1
Fairy Peak!,Iron Treads,0,0,0,0,0,0,0,0,,1,0,0,0,1
Fairy Peak!,Pelipper,1,2,0,3,100,0,2,0,,1,0,1,1,1
Fairy Peak!,Zapdos,1,1,0,88,0,0,0,0,,1,0,0,0,1
b1kharma,Baxcalibur,7,1,3,294,107,24,2,1,Ground,1,0,0,0,1
b1kharma,Cinderace,1,1,0,12,0,0,0,0,,1,0,1,0,1
b1kharma,Enamorus,0,2,0,0,0,0,1,0,,1,0,0,0,1
b1kharma,Great Tusk,2,3,1,100,117,17,4,0,,1,0,0,1,1
b1kharma,Kingambit,2,2,0,52,73,24,1,0,,1,0,0,0,1
b1kharma,Slowking-Galar,0,1,0,0,0,0,0,0,,1,0,0,0,1
Santu,Baxcalibur,3,3,0,127,100,0,1,1,Dragon,1,1,0,1,0
Santu,Cinderace,3,3,0,18,12,0,1,0,,1,1,1,0,0
Santu,Enamorus,0,2,0,0,100,0,2,0,,1,1,0,1,0
Santu,Great Tusk,3,3,1,89,113,13,3,0,,1,1,0,1,0
Santu,Kingambit,0,1,0,0,100,0,1,0,,1,1,0,1,0
Santu,Slowking-Galar,2,1,0,0,52,0,1,0,,1,1,0,0,0
Starfire Scarlet,Baxcalibur,0,2,0,0,106,6,2,0,,1,0,0,1,0
Starfire Scarlet,Great Tusk,1,1,0,0,100,0,1,0,,1,0,0,1,0
Starfire Scarlet,Iron Valiant,1,1,0,62,100,0,1,0,,1,0,0,1,0
Starfire Scarlet,Samurott-Hisui,0,4,0,0,100,0,1,1,Steel,1,0,1,1,0
Starfire Scarlet,Slowking-Galar,1,4,0,0,185,85,4,0,,1,0,0,1,0
Starfire Scarlet,Zapdos,2,3,0,22,100,0,3,0,,1,0,0,1,0
RUBYBLOOD,Dragapult,2,2,0,131,46,0,1,0,,1,1,0,0,1
RUBYBLOOD,Great Tusk,0,0,0,0,0,0,0,0,,1,1,0,0,1
RUBYBLOOD,Heatran,0,0,0,0,0,0,0,0,,1,1,0,0,1
RUBYBLOOD,Iron Valiant,8,1,5,399,93,0,1,1,Ghost,1,1,0,0,1
RUBYBLOOD,Samurott-Hisui,3,1,1,100,16,0,0,0,,1,1,0,0,1
RUBYBLOOD,Zapdos,3,3,0,61,0,0,0,0,,1,1,1,0,1
starmaster,Baxcalibur,1,3,0,0,100,0,2,0,,1,0,0,1,1
starmaster,Gholdengo,1,2,0,0,12,0,1,0,,1,0,0,0,1
starmaster,Iron Valiant,6,1,5,335,84,0,1,1,Dark,1,0,0,0,1
starmaster,Kingambit,1,1,1,40,6,0,0,0,,1,0,0,0,1
starmaster,Moltres,13,5,0,177,109,88,8,0,,1,0,1,0,1
starmaster,Ting-Lu,3,1,0,0,100,0,3,0,,1,0,0,1,1
ILoveMashing❤,Cinderace,7,5,0,70,100,0,3,0,,1,1,0,1,0
ILoveMashing❤,Dragonite,2,2,1,87,100,0,2,0,,1,1,0,1,0
ILoveMashing❤,Enamorus,2,2,1,104,100,0,1,0,,1,1,0,1,0
ILoveMashing❤,Great Tusk,5,3,0,101,108,8,2,1,Water,1,1,0,1,0
ILoveMashing❤,Kingambit,0,2,0,0,106,6,1,0,,1,1,0,1,0
ILoveMashing❤,Slowking-Galar,7,6,0,0,238,138,7,0,,1,1,1,1,0
Highv0ltag3,Clodsire,1,6,0,0,100,0,4,0,,1,0,0,1,1
Highv0ltag3,Corviknight,17,12,1,178,456,418,9,0,,1,0,0,0,1
Highv0ltag3,Dondozo,28,20,1,189,338,315,19,0,,1,0,0,0,1
Highv0ltag3,Enamorus,5,6,2,221,79,0,3,1,Ground,1,0,0,0,1
Highv0ltag3,Meowscarada,5,5,0,98,100,0,2,0,,1,0,1,1,1
Highv0ltag3,Slowking-Galar,23,27,0,244,803,779,17,0,,1,0,0,0,1
3d,Amoonguss,7,14,0,31,286,264,9,0,,1,1,1,0,0
3d,Cinderace,18,14,0,457,100,0,3,0,,1,1,0,1,0
3d,Garganacl,37,14,1,204,702,602,21,1,Ghost,1,1,0,1,0
3d,Kingambit,10,8,1,301,112,12,4,0,,1,1,0,1,0
3d,Landorus-Therian,5,5,0,14,100,0,4,0,,1,1,0,1,0
3d,Zamazenta,5,5,0,28,138,60,1,0,,1,1,0,0,0
Jytcampbell,Amoonguss,9,2,1,191,60,33,1,1,Fairy,1,1,0,0,1
Jytcampbell,Enamorus,1,1,0,14,33,0,1,0,,1,1,0,0,1
Jytcampbell,Garganacl,5,3,0,90,107,37,5,0,,1,1,0,0,1
Jytcampbell,Great Tusk,1,4,0,5,100,0,3,0,,1,1,1,1,1
Jytcampbell,Kingambit,1,1,1,32,19,6,1,0,,1,1,0,0,1
Jytcampbell,Zamazenta,12,2,2,436,100,0,3,0,,1,1,0,1,1
Fusien,Baxcalibur,12,5,2,268,228,128,3,0,,1,0,0,1,0
Fusien,Cinderace,5,5,0,24,93,0,3,1,Ghost,1,0,1,0,0
Fusien,Enamorus,0,2,0,0,100,0,1,0,,1,0,0,1,0
Fusien,Great Tusk,3,4,0,39,113,13,4,0,,1,0,0,1,0
Fusien,Kingambit,0,2,0,0,100,0,1,0,,1,0,0,1,0
Fusien,Slowking-Galar,6,9,0,57,297,266,10,0,,1,0,0,0,0
kythr,Breloom,1,1,0,0,21,0,1,0,,0,0,1,0,1
kythr,Gholdengo,4,3,1,115,100,0,4,0,,0,0,0,1,1
kythr,Great Tusk,6,1,2,111,79,0,5,0,,0,0,0,0,1
kythr,Hoopa-Unbound,1,2,0,29,0,0,0,0,,0,0,0,0,1
kythr,Iron Valiant,6,3,0,153,100,0,4,0,,0,0,0,1,1
kythr,Slowking,3,3,0,29,156,64,3,0,,0,0,0,0,1
ABR,Garganacl,0,2,0,0,100,0,3,0,,1,1,0,1,0
ABR,Great Tusk,5,1,0,79,100,0,2,1,Flying,1,1,0,1,0
ABR,Hoopa-Unbound,3,3,0,214,29,0,1,0,,1,1,0,0,0
ABR,Moltres,5,5,0,86,144,44,4,0,,1,1,1,1,0
ABR,Scream Tail,6,4,2,77,64,39,2,0,,1,1,0,1,0
ABR,Slowking-Galar,0,1,0,0,0,0,0,0,,1,1,0,0,0
3d,Enamorus,5,1,1,100,84,0,3,1,Steel,1,1,0,0,0
3d,Garganacl,9,4,1,6,74,73,4,0,,1,1,0,0,0
3d,Great Tusk,3,3,0,19,138,38,3,0,,1,1,0,1,0
3d,Samurott-Hisui,3,5,0,148,36,0,2,0,,1,1,1,0,0
3d,Slowking-Galar,3,4,0,0,126,85,5,0,,1,1,0,0,0
3d,Zapdos,2,3,0,0,100,0,3,0,,1,1,0,1,0
ayevon,Dondozo,2,1,0,41,0,0,0,0,,1,0,0,0,1
ayevon,Great Tusk,6,4,0,48,100,0,3,0,,1,0,0,1,1
ayevon,Landorus-Therian,7,2,2,142,74,42,0,0,,1,0,0,0,1
ayevon,Slowking-Galar,3,1,0,84,100,0,4,1,Water,1,0,0,1,1
ayevon,Ting-Lu,2,4,0,50,28,6,2,0,,1,0,0,0,1
ayevon,Zapdos,12,6,0,167,161,131,4,0,,1,0,1,0,1
ZoroDark,Dragapult,1,2,0,11,100,0,1,0,,1,0,0,1,0
ZoroDark,Great Tusk,4,5,1,75,138,38,1,0,,1,0,0,1,0
ZoroDark,Kingambit,3,2,2,97,125,25,2,1,Fairy,1,0,0,1,0
ZoroDark,Landorus-Therian,4,8,0,51,144,44,5,0,,1,0,0,1,0
ZoroDark,Samurott-Hisui,1,2,0,11,100,0,2,0,,1,0,0,1,0
ZoroDark,Slowking-Galar,13,11,1,140,399,299,15,0,,1,0,1,1,0
mushamu,Baxcalibur,2,4,1,0,0,0,0,0,,1,1,0,0,1
mushamu,Gholdengo,2,2,1,103,100,0,1,0,,1,1,0,1,1
mushamu,Great Tusk,2,2,2,89,30,6,0,0,,1,1,0,0,1
mushamu,Ting-Lu,11,2,0,196,136,36,6,1,Ghost,1,1,1,1,1
mushamu,Volcanion,2,1,0,43,100,0,3,0,,1,1,0,1,1
mushamu,Zapdos,17,5,2,380,100,0,3,0,,1,1,0,1,1
Kebab mlml,Baxcalibur,4,2,2,126,100,0,2,0,,1,0,0,1,1
Kebab mlml,Gholdengo,3,1,2,145,75,0,1,1,Flying,1,0,0,0,1
Kebab mlml,Greninja,3,1,1,119,100,0,1,0,,1,0,0,1,1
Kebab mlml,Iron Valiant,3,1,0,74,100,0,2,0,,1,0,0,1,1
Kebab mlml,Landorus-Therian,5,2,1,108,136,36,4,0,,1,0,0,1,1
Kebab mlml,Samurott-Hisui,1,2,0,42,100,0,2,0,,1,0,1,1,1
chloe,Dragapult,2,2,1,78,100,0,1,0,,1,1,0,1,0
chloe,Great Tusk,0,1,0,0,100,0,1,0,,1,1,0,1,0
chloe,Heatran,1,1,1,71,112,12,3,1,Grass,1,1,0,1,0
chloe,Kingambit,4,2,1,151,100,0,2,0,,1,1,0,1,0
chloe,Slowking-Galar,2,1,1,100,100,0,3,0,,1,1,0,1,0
chloe,Zapdos,6,2,1,157,150,50,3,0,,1,1,1,1,0
Aberforth,Azumarill,4,1,3,189,122,25,2,1,Water,1,0,0,0,1
Aberforth,Great Tusk,0,1,0,0,100,0,1,0,,1,0,0,1,1
Aberforth,Iron Moth,3,1,0,44,100,0,1,0,,1,0,0,1,1
Aberforth,Iron Valiant,4,2,0,67,100,0,3,0,,1,0,0,1,1
Aberforth,Kingambit,4,1,1,160,100,0,2,0,,1,0,0,1,1
Aberforth,Samurott-Hisui,2,1,0,43,100,0,2,0,,1,0,1,1,1
QWILY,Cresselia,6,2,0,87,179,79,5,0,,1,1,0,1,0
QWILY,Hatterene,0,1,0,0,100,0,1,0,,1,1,0,1,0
QWILY,Hoopa-Unbound,1,1,1,76,12,0,0,0,,1,1,0,0,0
QWILY,Iron Hands,3,2,2,135,114,14,4,0,,1,1,1,1,0
QWILY,Kingambit,1,1,0,122,106,6,1,0,,1,1,0,1,0
QWILY,Ursaluna,3,2,2,178,89,0,1,1,Normal,1,1,0,0,0
fartballs45,Baxcalibur,1,1,0,37,100,0,3,0,,1,0,0,1,0
fartballs45,Gholdengo,4,1,1,153,100,0,3,0,,1,0,0,1,0
fartballs45,Hatterene,2,1,0,46,59,52,2,0,,1,0,0,0,0
fartballs45,Iron Valiant,1,2,1,46,0,0,0,0,,1,0,1,0,0
fartballs45,Kingambit,0,0,0,0,0,0,0,0,,1,0,0,0,0
fartballs45,Sandy Shocks,7,1,2,263,100,0,3,1,Ghost,1,0,0,1,0
thankyou,Dondozo,0,0,0,0,0,0,0,0,,1,1,0,0,1
thankyou,Great Tusk,2,2,0,58,106,6,2,0,,1,1,0,1,1
thankyou,Moltres,2,1,1,86,100,0,3,0,,1,1,0,1,1
thankyou,Muk-Alola,3,2,1,56,104,30,2,0,,1,1,0,0,1
thankyou,Rotom-Wash,6,1,1,159,129,29,4,1,Steel,1,1,1,1,1
thankyou,Ting-Lu,0,1,0,0,106,6,2,0,,1,1,0,1,1
Joeshh,Baxcalibur,4,2,1,124,96,0,2,0,,1,0,0,0,1
Joeshh,Gholdengo,1,2,0,22,100,0,3,0,,1,0,1,1,1
Joeshh,Hatterene,5,3,0,46,173,73,3,0,,1,0,0,1,1
Joeshh,Iron Valiant,7,1,5,430,16,0,0,1,Dark,1,0,0,0,1
Joeshh,Kingambit,0,0,0,0,0,0,0,0,,1,0,0,0,1
Joeshh,Sandy Shocks,2,1,0,32,11,0,1,0,,1,0,0,0,1
Floss,Amoonguss,3,3,0,19,144,44,3,0,,1,1,0,1,0
Floss,Enamorus,0,1,0,0,100,0,1,0,,1,1,0,1,0
Floss,Garganacl,5,2,0,87,134,34,4,1,Water,1,1,1,1,0
Floss,Great Tusk,0,1,0,0,100,0,1,0,,1,1,0,1,0
Floss,Kingambit,0,2,0,0,100,0,1,0,,1,1,0,1,0
Floss,Zamazenta,5,3,2,174,137,37,3,0,,1,1,0,1,0
thankyou,Amoonguss,5,4,0,125,167,67,7,0,,1,1,0,1,0
thankyou,Enamorus,1,1,0,0,0,0,0,0,,1,1,0,1,0
thankyou,Garganacl,12,5,1,292,274,174,8,1,Water,1,1,1,1,0
thankyou,Great Tusk,1,2,0,0,100,0,2,0,,1,1,0,1,0
thankyou,Kingambit,0,1,0,0,106,6,2,0,,1,1,0,1,0
thankyou,Zamazenta,3,2,1,71,119,19,3,0,,1,1,0,1,0
Igniizard,Enamorus-Therian,19,2,4,468,475,432,11,0,,0,0,0,0,1
Igniizard,Gholdengo,7,1,1,205,149,49,4,0,,0,0,0,1,1
Igniizard,Great Tusk,1,1,0,30,16,0,0,0,,0,0,1,0,1
Igniizard,Iron Moth,2,2,0,51,100,0,1,0,,0,0,0,1,1
Igniizard,Iron Valiant,0,0,0,0,0,0,0,0,,0,0,0,0,1
Igniizard,Kingambit,1,1,0,12,6,0,0,0,,0,0,0,0,1
Unamed,Dragapult,4,2,5,169,67,0,1,0,,1,1,0,0,1
Unamed,Heatran,3,4,0,113,128,28,4,0,,1,1,0,1,1
Unamed,Kingambit,0,1,0,0,100,0,1,0,,1,1,0,1,1
Unamed,Landorus-Therian,5,4,0,208,100,0,3,0,,1,1,1,1,1
Unamed,Rotom-Wash,2,2,0,13,113,13,2,1,Fairy,1,1,0,1,1
Unamed,Sneasler,2,1,1,100,0,0,0,0,,1,1,0,0,1
Spitfire arcanine,Baxcalibur,8,2,4,270,100,0,4,0,,1,0,0,1,0
Spitfire arcanine,Dragapult,4,5,0,65,100,0,1,0,,1,0,1,1,0
Spitfire arcanine,Great Tusk,0,3,0,0,112,12,3,0,,1,0,0,1,0
Spitfire arcanine,Heatran,3,1,0,75,125,25,3,1,Grass,1,0,0,1,0
Spitfire arcanine,Scizor,0,1,0,0,100,0,1,0,,1,0,0,1,0
Spitfire arcanine,Zapdos,0,1,0,0,100,0,2,0,,1,0,0,1,0
stareal,Garganacl,9,5,0,10,303,203,8,1,Water,1,1,1,1,0
stareal,Gholdengo,3,2,1,45,50,23,2,0,,1,1,0,0,0
stareal,Great Tusk,3,5,0,8,11,2,1,0,,1,1,0,0,0
stareal,Meowscarada,2,2,0,90,100,0,1,0,,1,1,0,1,0
stareal,Moltres,17,6,1,147,299,199,9,0,,1,1,0,1,0
stareal,Zapdos,4,3,0,48,130,30,3,0,,1,1,0,1,0
njnp,Baxcalibur,17,8,3,554,210,110,2,1,Ground,1,0,0,1,1
njnp,Cinderace,7,4,0,170,100,0,2,0,,1,0,1,1,1
njnp,Enamorus,1,2,0,21,0,0,0,0,,1,0,0,0,1
njnp,Great Tusk,8,4,1,101,15,0,2,0,,1,0,0,0,1
njnp,Kingambit,0,1,0,0,27,6,1,0,,1,0,0,0,1
njnp,Slowking-Galar,15,11,0,0,273,261,7,0,,1,0,0,0,1
Ruft,Baxcalibur,0,0,0,0,0,0,0,0,,0,0,0,0,1
Ruft,Cinderace,1,1,0,0,100,0,1,0,,0,0,0,1,1
Ruft,Enamorus,3,2,1,166,0,0,0,0,,0,0,0,0,1
Ruft,Great Tusk,4,2,0,123,99,0,2,0,,0,0,0,0,1
Ruft,Kingambit,5,2,3,300,90,31,4,0,,0,0,0,0,1
Ruft,Slowking-Galar,4,3,2,28,69,33,1,0,,0,0,1,0,1
Redemption,Gholdengo,4,4,0,72,142,42,3,0,,1,1,0,1,0
Redemption,Iron Valiant,1,1,0,0,100,0,1,0,,1,1,0,1,0
Redemption,Kingambit,4,1,1,145,100,0,2,1,Dark,1,1,0,1,0
Redemption,Sneasler,1,1,0,0,100,0,2,0,,1,1,0,1,0
Redemption,Ting-Lu,5,2,0,48,100,0,4,0,,1,1,1,1,0
Redemption,Walking Wake,2,1,0,45,100,0,2,0,,1,1,0,1,0
1 True Lycan,Baxcalibur,1,3,1,21,100,0,2,0,,1,1,0,1,1
1 True Lycan,Corviknight,15,6,4,211,172,114,8,0,,1,1,0,0,1
1 True Lycan,Great Tusk,3,3,1,31,58,19,4,0,,1,1,0,0,1
1 True Lycan,Ting-Lu,7,2,0,236,150,50,4,1,Poison,1,1,0,1,1
1 True Lycan,Tornadus-Therian,3,3,0,46,153,53,4,0,,1,1,1,1,1
1 True Lycan,Toxapex,5,2,0,6,133,33,3,0,,1,1,0,1,1
myjava,Dragapult,6,4,0,98,112,12,3,0,,1,0,1,1,0
myjava,Grimmsnarl,9,4,0,0,124,24,2,0,,1,0,0,1,0
myjava,Hatterene,14,1,3,312,202,102,6,0,,1,0,0,1,0
myjava,Kingambit,3,2,0,46,112,12,1,1,Dark,1,0,0,1,0
myjava,Rillaboom,5,3,0,68,125,25,3,0,,1,0,0,1,0
myjava,Sneasler,6,2,1,185,100,0,2,0,,1,0,0,1,0
Raj.Shoot ♫ ❤ ツ,Dragapult,0,0,0,0,0,0,0,0,,0,0,0,0,1
Raj.Shoot ♫ ❤ ツ,Grimmsnarl,1,1,0,0,33,12,1,0,,0,0,0,0,1
Raj.Shoot ♫ ❤ ツ,Hatterene,0,0,0,0,0,0,0,0,,0,0,0,0,1
Raj.Shoot ♫ ❤ ツ,Kingambit,0,1,0,0,29,7,1,0,,0,0,0,0,1
Raj.Shoot ♫ ❤ ツ,Rillaboom,0,1,0,0,0,0,0,0,,0,0,1,0,1
Raj.Shoot ♫ ❤ ツ,Sneasler,6,1,3,313,42,21,1,0,,0,0,0,0,1
Kyo,Amoonguss,2,1,0,9,0,0,0,0,,1,1,0,0,0
Kyo,Dragapult,0,1,0,0,100,0,1,0,,1,1,0,1,0
Kyo,Great Tusk,0,1,0,0,113,13,2,1,Water,1,1,0,1,0
Kyo,Iron Moth,0,0,0,0,0,0,0,0,,1,1,0,0,0
Kyo,Samurott-Hisui,0,0,0,0,0,0,0,0,,1,1,0,0,0
Kyo,Zapdos,2,2,0,62,100,0,1,0,,1,1,1,1,0
DonSalvatore,Gholdengo,0,1,0,0,100,0,1,0,,0,0,0,1,0
DonSalvatore,Heatran,0,2,0,0,106,6,1,0,,0,0,0,1,0
DonSalvatore,Landorus-Therian,4,1,1,100,100,0,1,0,,0,0,1,1,0
DonSalvatore,Samurott-Hisui,1,1,0,49,100,0,1,0,,0,0,0,1,0
DonSalvatore,Zamazenta,5,2,0,161,113,13,1,0,,0,0,0,1,0
DonSalvatore,Zapdos,9,2,2,164,250,150,5,0,,0,0,0,1,0
xavgb,Azumarill,1,1,1,51,125,25,3,0,,1,1,0,1,1
xavgb,Garchomp,4,1,0,0,100,0,3,0,,1,1,1,1,1
xavgb,Gholdengo,1,1,0,0,62,7,2,0,,1,1,0,0,1
xavgb,Great Tusk,3,2,1,136,100,0,2,0,,1,1,0,1,1
xavgb,Moltres-Galar,5,2,2,215,86,25,3,1,Fairy,1,1,0,0,1
xavgb,Walking Wake,2,1,2,163,61,0,1,0,,1,1,0,0,1
MAVERICK SHOOTERS,Azumarill,2,3,1,68,125,25,3,0,,1,0,0,1,1
MAVERICK SHOOTERS,Dragapult,5,1,0,0,100,0,5,0,,1,0,0,1,1
MAVERICK SHOOTERS,Hydreigon,4,2,0,101,100,0,2,0,,1,0,1,1,1
MAVERICK SHOOTERS,Iron Valiant,6,1,3,259,85,0,2,1,Ghost,1,0,0,0,1
MAVERICK SHOOTERS,Roaring Moon,1,1,0,39,28,0,0,0,,1,0,0,0,1
MAVERICK SHOOTERS,Uxie,1,1,0,0,12,12,0,0,,1,0,0,0,1
Stellar Flares,Baxcalibur,0,1,0,0,100,0,1,0,,1,1,0,1,0
Stellar Flares,Corviknight,6,3,1,4,102,89,2,0,,1,1,0,0,0
Stellar Flares,Skeledirge,4,3,1,105,100,0,2,1,Water,1,1,0,1,0
Stellar Flares,Slowking-Galar,1,2,0,0,133,33,3,0,,1,1,0,1,0
Stellar Flares,Ting-Lu,8,1,1,193,118,18,1,0,,1,1,1,1,0
Stellar Flares,Zamazenta,0,0,0,0,0,0,0,0,,1,1,0,0,0
Nutrino,Dragapult,7,3,0,19,100,0,2,0,,1,0,0,1,0
Nutrino,Garchomp,7,3,0,23,118,18,4,0,,1,0,1,1,0
Nutrino,Gholdengo,4,3,1,184,112,12,2,0,,1,0,0,1,0
Nutrino,Kingambit,1,2,1,26,100,0,2,0,,1,0,0,1,0
Nutrino,Rillaboom,5,5,0,75,148,48,7,0,,1,0,0,1,0
Nutrino,Sneasler,4,2,1,179,106,6,1,1,Flying,1,0,0,1,0
Malekith,Dragonite,8,2,2,135,119,64,3,1,Normal,1,1,0,0,1
Malekith,Great Tusk,1,2,0,0,131,31,1,0,,1,1,0,1,1
Malekith,Kingambit,5,3,3,172,156,56,1,0,,1,1,0,1,1
Malekith,Landorus-Therian,12,2,0,173,144,68,2,0,,1,1,1,0,1
Malekith,Skeledirge,4,3,1,96,200,100,3,0,,1,1,0,1,1
Malekith,Slowking-Galar,2,3,0,0,34,26,3,0,,1,1,0,0,1
watashi,Enamorus,1,1,0,92,106,6,10,0,,1,0,0,1,0
watashi,Garganacl,4,3,0,37,81,6,5,1,Water,1,0,1,0,0
watashi,Great Tusk,0,1,0,0,0,0,0,0,,1,0,0,0,0
watashi,Iron Valiant,4,1,1,183,100,0,1,0,,1,0,0,1,0
watashi,Kingambit,1,2,0,0,112,12,5,0,,1,0,0,1,0
watashi,Slowking-Galar,0,2,0,0,133,33,6,0,,1,0,0,1,0
avarice,Brute Bonnet,7,3,3,295,117,92,2,0,,1,1,0,0,1
avarice,Great Tusk,0,1,0,0,100,0,2,0,,1,1,0,1,1
avarice,Hatterene,1,2,0,0,37,0,2,0,,1,1,0,1,1
avarice,Roaring Moon,0,0,0,0,0,0,0,0,,1,1,0,0,1
avarice,Torkoal,0,1,0,0,25,0,1,0,,1,1,0,0,1
avarice,Walking Wake,3,2,1,237,58,0,1,1,Water,1,1,1,0,1
feen,Dragapult,2,3,1,138,100,0,2,1,Ghost,1,0,1,1,0
feen,Garganacl,0,1,0,0,106,6,2,0,,1,0,0,1,0
feen,Great Tusk,4,2,1,100,125,25,3,0,,1,0,0,1,0
feen,Heatran,1,2,1,100,112,12,3,0,,1,0,0,1,0
feen,Slowbro,1,2,0,54,133,33,2,0,,1,0,0,1,0
feen,Zapdos,1,2,1,8,100,0,2,0,,1,0,0,1,0
Unamed,Dragonite,6,1,1,110,100,0,4,0,,1,1,0,1,1
Unamed,Gholdengo,2,1,0,100,100,0,1,0,,1,1,0,1,1
Unamed,Iron Moth,3,1,2,149,100,0,2,0,,1,1,0,1,1
Unamed,Iron Valiant,2,1,2,89,0,0,0,0,,1,1,0,0,1
Unamed,Sandy Shocks,4,1,1,228,100,0,2,1,Ice,1,1,1,1,1
Unamed,Scizor,0,0,0,0,0,0,0,0,,1,1,0,0,1
Mushfiq98,Gholdengo,3,2,1,140,100,0,3,1,Ghost,1,0,0,1,1
Mushfiq98,Great Tusk,2,1,0,0,100,0,2,0,,1,0,1,1,1
Mushfiq98,Iron Valiant,1,1,1,3,100,0,1,0,,1,0,0,1,1
Mushfiq98,Kingambit,3,2,2,68,94,0,3,0,,1,0,0,0,1
Mushfiq98,Roaring Moon,2,2,1,185,100,0,2,0,,1,0,0,1,1
Mushfiq98,Thundurus-Therian,3,1,1,105,100,0,4,0,,1,0,0,1,1
tesoro mio,Dragapult,3,2,1,121,118,18,3,0,,1,1,0,1,0
tesoro mio,Enamorus,2,1,1,100,100,0,2,0,,1,1,0,1,0
tesoro mio,Glimmora,1,3,0,0,100,0,2,0,,1,1,1,1,0
tesoro mio,Iron Moth,3,1,1,92,100,0,1,0,,1,1,0,1,0
tesoro mio,Iron Valiant,3,1,1,181,100,0,2,1,Steel,1,1,0,1,0
tesoro mio,Kingambit,4,2,1,100,100,0,2,0,,1,1,0,1,0
beware of coco,Dragapult,0,1,0,0,100,0,1,1,Normal,1,0,0,1,0
beware of coco,Iron Treads,5,1,0,68,100,0,1,0,,1,0,1,1,0
beware of coco,Iron Valiant,2,2,0,40,100,0,2,0,,1,0,0,1,0
beware of coco,Lilligant-Hisui,2,1,1,14,100,0,3,0,,1,0,0,1,0
beware of coco,Mew,5,1,1,36,135,35,3,0,,1,0,0,1,0
beware of coco,Roaring Moon,8,1,2,198,100,0,3,0,,1,0,0,1,0
pdt,Amoonguss,2,3,0,86,79,67,1,0,,1,1,0,0,1
pdt,Dragapult,3,2,0,69,112,12,2,0,,1,1,1,1,1
pdt,Great Tusk,3,1,2,114,43,0,1,0,,1,1,0,0,1
pdt,Heatran,1,2,1,0,100,0,3,0,,1,1,0,1,1
pdt,Landorus-Therian,3,5,1,100,124,24,2,0,,1,1,0,1,1
pdt,Walking Wake,6,2,2,235,100,0,2,1,Water,1,1,0,1,1
Kaif☆彡Plays♗,Azumarill,3,1,1,126,125,25,4,0,,1,1,0,1,0
Kaif☆彡Plays♗,Dragapult,3,2,0,0,100,0,4,0,,1,1,0,1,0
Kaif☆彡Plays♗,Hatterene,6,2,0,44,124,24,1,1,Water,1,1,0,1,0
Kaif☆彡Plays♗,Iron Valiant,3,1,1,106,100,0,2,0,,1,1,0,1,0
Kaif☆彡Plays♗,Meowscarada,4,1,0,105,100,0,3,0,,1,1,1,1,0
Kaif☆彡Plays♗,Sneasler,3,1,1,80,100,0,2,0,,1,1,0,1,0
Trogba Trogba,Dragapult,2,2,1,57,0,0,0,0,,1,0,0,0,1
Trogba Trogba,Hatterene,9,1,1,256,222,122,4,0,,1,0,1,1,1
Trogba Trogba,Kingambit,4,1,1,100,124,24,3,1,Flying,1,0,0,1,1
Trogba Trogba,Landorus-Therian,1,1,0,63,106,6,2,0,,1,0,0,1,1
Trogba Trogba,Scizor,5,2,3,149,0,0,0,0,,1,0,0,0,1
